start_city,start_lat,start_lng,end_city,end_lat,end_lng,trip_start_time,trip_end_time,trip_duration_minutes,traffic_wait_minutes,traffic_level,passenger_count,day_of_week
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-11-25 06:52,2025-11-25 09:35,163,25,Light,9,Saturday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2024-10-15 08:28,2024-10-15 11:28,180,45,High,30,Saturday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-08-04 15:16,2025-08-04 15:58,42,15,Medium,21,Tuesday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2024-06-05 16:50,2024-06-05 18:19,89,5,High,17,Tuesday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-04-20 06:35,2025-04-20 08:31,116,7,High,20,Wednesday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2024-10-21 15:29,2024-10-21 17:26,117,18,High,8,Tuesday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-08-13 16:12,2025-08-13 17:45,93,14,Light,26,Wednesday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-07-15 15:27,2025-07-15 17:52,145,49,High,30,Tuesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-07-01 06:22,2025-07-01 09:16,174,45,Light,14,Saturday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2024-09-12 11:58,2024-09-12 13:08,70,34,Medium,30,Saturday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2024-08-12 12:03,2024-08-12 14:32,149,37,Medium,18,Friday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2024-02-02 05:20,2024-02-02 06:33,73,57,High,26,Sunday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2024-02-07 15:22,2024-02-07 17:01,99,27,Medium,7,Thursday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2024-04-09 16:09,2024-04-09 18:20,131,45,High,29,Monday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-07-02 15:01,2025-07-02 16:15,74,48,Medium,26,Saturday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-03-09 12:23,2025-03-09 13:12,49,12,High,17,Monday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-02-04 19:40,2025-02-04 20:56,76,54,High,7,Saturday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2024-10-06 07:19,2024-10-06 08:41,82,17,Medium,5,Friday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-06-08 08:21,2025-06-08 09:54,93,35,Light,5,Monday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2024-12-31 10:47,2024-12-31 12:19,92,6,Light,24,Tuesday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2024-10-13 05:10,2024-10-13 06:40,90,28,Medium,29,Sunday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-05-23 11:46,2025-05-23 13:09,83,34,High,23,Wednesday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2024-12-29 11:56,2024-12-29 13:05,69,55,Light,16,Sunday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2024-09-13 11:05,2024-09-13 12:50,105,8,Light,8,Monday
Prizren,42.2139,20.7417,Gjilan,42.4666,21.4666,2024-05-13 14:31,2024-05-13 16:09,98,21,Medium,26,Tuesday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2024-07-05 18:32,2024-07-05 19:21,49,58,Medium,13,Tuesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-09-27 16:09,2025-09-27 18:44,155,30,Medium,16,Wednesday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2024-05-06 16:33,2024-05-06 18:10,97,24,High,11,Wednesday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2024-09-25 10:07,2024-09-25 10:49,42,8,Light,12,Thursday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2024-03-29 17:17,2024-03-29 17:48,31,4,High,21,Saturday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2024-02-17 06:06,2024-02-17 07:10,64,28,Medium,28,Friday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2024-12-15 07:51,2024-12-15 09:14,83,46,Light,25,Friday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-12-21 05:51,2025-12-21 07:07,76,59,High,17,Wednesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-18 20:54,2025-05-18 23:27,153,6,Light,11,Thursday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2024-04-18 13:51,2024-04-18 14:39,48,8,High,30,Thursday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-05-24 07:29,2025-05-24 10:21,172,10,High,30,Monday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-09-04 05:04,2025-09-04 06:38,94,14,Light,17,Saturday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-09-21 06:11,2025-09-21 06:48,37,45,Light,23,Saturday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2024-05-10 20:36,2024-05-10 22:51,135,7,Medium,16,Saturday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-11-18 19:03,2025-11-18 21:39,156,43,Light,6,Sunday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-11-22 19:32,2025-11-22 20:29,57,5,Medium,16,Wednesday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-03-24 18:35,2025-03-24 20:27,112,36,High,27,Sunday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2024-03-26 11:30,2024-03-26 12:06,36,23,High,8,Friday
Prizren,42.2139,20.7417,Gjakova,42.3803,20.43,2024-03-11 16:29,2024-03-11 19:05,156,12,Light,21,Tuesday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-07-12 15:28,2025-07-12 17:32,124,26,High,14,Saturday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2024-11-01 14:21,2024-11-01 15:18,57,54,High,13,Saturday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2024-02-24 18:26,2024-02-24 20:56,150,22,Light,30,Friday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2024-09-06 09:49,2024-09-06 12:36,167,43,High,24,Thursday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-04-11 20:55,2025-04-11 22:14,79,36,Medium,24,Wednesday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2024-03-13 06:43,2024-03-13 08:41,118,24,Light,25,Monday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2024-12-17 13:49,2024-12-17 14:39,50,26,High,10,Monday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2024-12-29 11:10,2024-12-29 13:51,161,28,High,21,Sunday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2024-12-20 10:56,2024-12-20 12:17,81,0,High,20,Saturday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2024-11-04 18:52,2024-11-04 21:09,137,49,Light,24,Thursday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-29 16:44,2025-05-29 18:58,134,8,High,17,Saturday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2024-06-01 06:26,2024-06-01 09:00,154,60,High,10,Sunday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-12-04 05:55,2025-12-04 07:20,85,24,High,13,Wednesday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2024-07-09 20:20,2024-07-09 22:30,130,28,Light,27,Tuesday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2024-03-21 13:53,2024-03-21 15:35,102,30,Medium,22,Tuesday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2024-03-12 17:44,2024-03-12 19:11,87,30,High,13,Wednesday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-04-19 17:06,2025-04-19 19:44,158,0,Light,26,Friday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-09 14:25,2025-05-09 15:34,69,24,High,21,Thursday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-11-03 14:38,2025-11-03 16:01,83,33,Medium,29,Thursday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-03-25 19:18,2025-03-25 21:28,130,7,High,12,Sunday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-02-10 05:19,2025-02-10 07:47,148,40,Medium,30,Thursday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2024-05-16 11:28,2024-05-16 13:57,149,38,Medium,27,Monday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-04-14 12:17,2025-04-14 15:08,171,8,High,7,Saturday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-02-14 09:44,2025-02-14 11:00,76,8,High,13,Sunday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2024-03-10 13:30,2024-03-10 16:05,155,2,Light,23,Sunday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2024-07-24 17:15,2024-07-24 19:44,149,14,High,7,Friday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-09-28 10:30,2025-09-28 11:25,55,47,Medium,20,Sunday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2024-05-23 06:28,2024-05-23 06:49,21,17,Medium,17,Tuesday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-04-18 15:19,2025-04-18 17:44,145,30,Medium,11,Tuesday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2024-12-26 14:11,2024-12-26 14:40,29,18,Medium,12,Thursday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-09-06 19:45,2025-09-06 20:03,18,47,High,21,Sunday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2024-06-26 09:35,2024-06-26 12:11,156,49,High,19,Tuesday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-04-09 16:25,2025-04-09 18:29,124,60,Light,7,Monday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-04-10 10:36,2025-04-10 13:35,179,5,Light,18,Sunday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-06-27 14:04,2025-06-27 14:55,51,20,Medium,30,Thursday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2024-04-08 20:28,2024-04-08 21:15,47,38,Medium,27,Wednesday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2024-09-29 14:22,2024-09-29 17:15,173,6,Light,30,Thursday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-01-22 06:42,2025-01-22 07:25,43,16,Medium,14,Friday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-02-05 19:03,2025-02-05 19:41,38,28,Light,18,Wednesday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-10-03 10:34,2025-10-03 11:05,31,44,Light,6,Wednesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-11 19:23,2025-05-11 21:20,117,48,Medium,12,Sunday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2024-01-28 05:15,2024-01-28 06:50,95,54,Medium,21,Thursday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-08-07 16:43,2025-08-07 19:04,141,49,Light,14,Monday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-09-22 09:47,2025-09-22 12:15,148,17,Light,27,Friday
Prizren,42.2139,20.7417,Gjakova,42.3803,20.43,2024-01-12 20:47,2024-01-12 23:11,144,26,High,12,Friday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2024-03-11 16:13,2024-03-11 16:56,43,10,Medium,8,Monday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2024-04-08 12:10,2024-04-08 13:09,59,17,High,6,Sunday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2024-03-03 11:46,2024-03-03 14:18,152,34,Medium,19,Tuesday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-12-31 12:37,2025-12-31 15:34,177,10,High,23,Thursday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-10-18 20:39,2025-10-18 21:30,51,14,High,25,Friday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2024-07-21 10:45,2024-07-21 12:37,112,19,High,21,Tuesday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2024-04-30 11:08,2024-04-30 11:59,51,16,Medium,28,Monday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2024-08-28 19:16,2024-08-28 20:57,101,40,Light,26,Tuesday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-04-06 12:56,2025-04-06 15:22,146,24,Light,15,Saturday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-04-22 14:54,2025-04-22 17:30,156,59,High,23,Tuesday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-12-31 19:25,2025-12-31 21:41,136,0,Medium,9,Sunday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2024-10-25 18:21,2024-10-25 20:00,99,60,High,11,Sunday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-08-27 05:34,2025-08-27 06:16,42,47,High,14,Tuesday
Prizren,42.2139,20.7417,Gjilan,42.4666,21.4666,2024-11-05 14:08,2024-11-05 15:07,59,60,High,27,Thursday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2024-09-03 08:48,2024-09-03 09:08,20,39,High,23,Monday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-10-17 10:25,2025-10-17 10:58,33,15,High,10,Thursday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2024-05-26 08:35,2024-05-26 10:59,144,5,Medium,13,Saturday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2024-07-02 14:08,2024-07-02 14:28,20,34,Medium,27,Saturday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-10-22 16:57,2025-10-22 18:30,93,56,Light,22,Saturday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2024-08-07 08:48,2024-08-07 09:55,67,60,Light,8,Wednesday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-11 15:22,2025-05-11 15:37,15,58,Light,12,Saturday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-02-26 10:21,2025-02-26 11:41,80,27,High,17,Thursday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2024-02-01 07:31,2024-02-01 09:11,100,43,Light,10,Sunday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2024-06-19 20:08,2024-06-19 22:03,115,27,High,13,Friday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2024-03-11 09:31,2024-03-11 10:27,56,16,Medium,22,Saturday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2024-01-16 14:35,2024-01-16 15:36,61,3,Medium,10,Saturday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2024-03-22 20:00,2024-03-22 20:44,44,2,Light,26,Monday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-07-16 16:32,2025-07-16 17:12,40,56,High,24,Tuesday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-02-01 18:17,2025-02-01 19:17,60,12,High,22,Monday
Gjilan,42.4666,21.4666,Ferizaj,42.3706,21.155,2025-01-22 18:18,2025-01-22 19:47,89,33,Medium,11,Friday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-06-20 12:08,2025-06-20 12:48,40,15,Medium,18,Monday
Gjilan,42.4666,21.4666,Ferizaj,42.3706,21.155,2024-09-13 16:56,2024-09-13 19:37,161,25,Medium,7,Saturday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2024-07-12 06:07,2024-07-12 09:01,174,59,Medium,7,Sunday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2024-06-18 08:25,2024-06-18 09:01,36,50,Light,6,Tuesday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-06-10 13:57,2025-06-10 16:57,180,0,High,25,Thursday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-06-11 06:04,2025-06-11 06:24,20,58,Light,13,Sunday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-06-16 15:30,2025-06-16 17:00,90,47,High,27,Monday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2024-05-09 19:35,2024-05-09 21:47,132,53,Light,13,Wednesday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2024-11-10 17:43,2024-11-10 19:28,105,34,Light,13,Tuesday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2024-07-01 15:26,2024-07-01 15:49,23,6,Medium,18,Saturday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-03-10 16:02,2025-03-10 18:38,156,14,High,17,Friday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2024-06-17 10:59,2024-06-17 12:46,107,36,High,25,Wednesday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-07 11:11,2025-05-07 12:57,106,38,Light,12,Saturday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-09-22 12:34,2025-09-22 13:52,78,56,Medium,7,Wednesday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-28 18:12,2025-05-28 19:10,58,6,Medium,25,Saturday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2024-01-03 18:46,2024-01-03 20:16,90,2,High,30,Saturday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2024-07-12 05:53,2024-07-12 06:08,15,58,High,12,Friday
Prizren,42.2139,20.7417,Gjakova,42.3803,20.43,2025-06-09 16:22,2025-06-09 18:11,109,33,High,20,Sunday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2024-11-06 05:32,2024-11-06 08:32,180,60,Light,21,Thursday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-04-24 10:21,2025-04-24 10:52,31,22,Light,7,Sunday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2024-05-15 13:52,2024-05-15 15:32,100,35,Light,11,Wednesday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2024-09-01 06:36,2024-09-01 08:25,109,5,Light,15,Wednesday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-11-09 07:34,2025-11-09 08:54,80,39,Medium,29,Wednesday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-11-29 14:14,2025-11-29 15:20,66,46,Medium,12,Thursday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-11-07 18:26,2025-11-07 21:20,174,8,Medium,7,Friday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-07-10 18:49,2025-07-10 21:14,145,5,Light,17,Tuesday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-09-24 13:15,2025-09-24 14:11,56,2,High,5,Thursday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2024-11-14 20:23,2024-11-14 21:23,60,48,High,14,Tuesday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2024-09-19 07:57,2024-09-19 08:52,55,49,High,10,Tuesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2024-05-30 07:09,2024-05-30 09:15,126,32,Light,25,Tuesday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2024-05-17 18:35,2024-05-17 20:34,119,38,High,18,Thursday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-12-01 12:42,2025-12-01 13:22,40,6,Medium,20,Thursday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-12-28 17:08,2025-12-28 18:13,65,58,High,29,Sunday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2024-09-09 16:25,2024-09-09 17:59,94,37,Medium,15,Sunday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-03-07 06:49,2025-03-07 07:38,49,44,Medium,26,Sunday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2024-04-27 14:28,2024-04-27 17:11,163,21,Light,28,Monday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-12-21 17:44,2025-12-21 19:30,106,6,Light,19,Friday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2024-04-19 12:21,2024-04-19 13:51,90,31,Medium,5,Saturday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2024-01-17 11:44,2024-01-17 12:43,59,3,Medium,29,Wednesday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-07-03 11:30,2025-07-03 13:44,134,58,Light,24,Friday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2024-07-16 18:04,2024-07-16 20:13,129,36,Light,12,Thursday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2024-02-06 20:32,2024-02-06 22:09,97,20,Medium,17,Friday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2024-09-09 07:12,2024-09-09 09:04,112,14,Light,24,Tuesday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2024-09-26 07:36,2024-09-26 08:27,51,21,Medium,25,Tuesday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2025-10-01 15:31,2025-10-01 17:03,92,22,Light,9,Wednesday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-23 07:23,2025-05-23 09:30,127,52,High,16,Saturday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2024-02-24 17:51,2024-02-24 18:38,47,8,Medium,13,Monday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2024-05-18 07:39,2024-05-18 09:22,103,46,Medium,30,Friday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2024-12-12 14:37,2024-12-12 15:58,81,13,Light,15,Sunday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2024-04-16 16:52,2024-04-16 18:54,122,38,Light,23,Sunday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2024-08-18 08:09,2024-08-18 10:35,146,11,Medium,21,Friday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-02-02 11:06,2025-02-02 14:05,179,1,Medium,30,Wednesday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2024-03-30 18:35,2024-03-30 20:06,91,53,High,20,Friday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-12-15 17:40,2025-12-15 19:22,102,40,High,20,Friday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-10-30 06:36,2025-10-30 08:21,105,4,High,6,Sunday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-12-22 05:58,2025-12-22 07:42,104,3,Medium,17,Tuesday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2024-04-19 17:00,2024-04-19 18:54,114,42,Medium,9,Friday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2024-12-30 19:04,2024-12-30 19:31,27,60,Light,30,Tuesday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-11-07 14:25,2025-11-07 16:25,120,32,Light,20,Sunday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-07-24 13:52,2025-07-24 16:40,168,26,Medium,23,Tuesday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-01-28 18:34,2025-01-28 19:32,58,23,Light,14,Monday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2024-03-08 14:59,2024-03-08 15:54,55,2,Medium,8,Wednesday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-12-26 07:12,2025-12-26 08:31,79,32,Medium,16,Thursday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-11-13 20:02,2025-11-13 21:51,109,2,High,13,Thursday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-01-21 14:54,2025-01-21 15:56,62,57,Medium,22,Friday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-24 09:21,2025-05-24 10:24,63,50,High,10,Tuesday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2024-11-21 18:48,2024-11-21 19:32,44,28,Light,20,Saturday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-08-30 10:31,2025-08-30 12:30,119,23,High,15,Sunday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-12-11 07:00,2025-12-11 07:57,57,12,Light,19,Tuesday
Gjilan,42.4666,21.4666,Ferizaj,42.3706,21.155,2025-09-13 06:35,2025-09-13 07:32,57,51,Light,16,Monday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2024-10-11 07:29,2024-10-11 09:30,121,29,Medium,19,Wednesday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2025-05-10 13:07,2025-05-10 13:59,52,47,Medium,5,Sunday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2024-06-25 09:04,2024-06-25 10:25,81,4,Light,21,Wednesday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2024-10-02 20:08,2024-10-02 21:44,96,14,Medium,21,Thursday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2024-07-19 13:00,2024-07-19 15:17,137,35,Medium,20,Sunday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2024-02-03 12:41,2024-02-03 13:06,25,6,Light,20,Friday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-25 18:04,2025-05-25 21:00,176,36,Medium,18,Saturday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2024-07-15 13:32,2024-07-15 15:27,115,24,High,15,Tuesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-02-24 20:31,2025-02-24 22:52,141,19,High,26,Saturday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2024-02-09 14:21,2024-02-09 16:46,145,20,High,17,Thursday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-11-30 06:06,2025-11-30 07:14,68,58,High,9,Monday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-03-01 16:49,2025-03-01 18:29,100,39,High,25,Wednesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2024-01-28 15:01,2024-01-28 17:06,125,10,Medium,16,Friday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2024-08-12 15:04,2024-08-12 16:03,59,36,Medium,18,Sunday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2024-08-25 17:51,2024-08-25 19:47,116,23,Medium,21,Thursday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-12-28 13:01,2025-12-28 15:22,141,4,Medium,29,Saturday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-07-22 13:23,2025-07-22 13:50,27,43,Medium,21,Friday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2024-09-30 13:18,2024-09-30 15:18,120,2,High,6,Friday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2024-03-26 07:39,2024-03-26 08:06,27,5,Light,26,Wednesday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-09-15 16:58,2025-09-15 19:18,140,10,High,28,Sunday
